Date,Close,High,Low,Open,Volume
,PETR4.SA,PETR4.SA,PETR4.SA,PETR4.SA,PETR4.SA
2000-03-08,1.179377555847168,1.179377555847168,1.179377555847168,1.179377555847168,8337920000
2000-03-09,1.2209739685058594,1.2209739685058594,1.2209739685058594,1.2209739685058594,21578240000
2000-03-10,1.1854840517044067,1.1854840517044067,1.1854840517044067,1.1854840517044067,14763520000
2000-03-13,1.1854840517044067,1.1854840517044067,1.1854840517044067,1.1854840517044067,0
2000-03-14,1.1091614961624146,1.1091614961624146,1.1091614961624146,1.1091614961624146,28421120000
2000-03-15,1.123471975326538,1.123471975326538,1.123471975326538,1.123471975326538,25216000000
2000-03-16,1.1305315494537354,1.1305315494537354,1.1305315494537354,1.1305315494537354,23298560000
2000-03-17,1.1187012195587158,1.1187012195587158,1.1187012195587158,1.1187012195587158,18447360000
2000-03-20,1.0853102207183838,1.0853102207183838,1.0853102207183838,1.0853102207183838,16012800000
2000-03-21,1.1066802740097046,1.1066802740097046,1.1066802740097046,1.1066802740097046,25492480000
2000-03-22,1.1093518733978271,1.1093518733978271,1.1093518733978271,1.1093518733978271,25113600000
2000-03-23,1.1091614961624146,1.1091614961624146,1.1091614961624146,1.1091614961624146,26447360000
2000-03-24,1.1091614961624146,1.1091614961624146,1.1091614961624146,1.1091614961624146,15249920000
2000-03-27,1.1925441026687622,1.1925441026687622,1.1925441026687622,1.1925441026687622,22727680000
2000-03-28,1.1425522565841675,1.1425522565841675,1.1425522565841675,1.1425522565841675,16906240000
2000-03-29,1.1377824544906616,1.1377824544906616,1.1377824544906616,1.1377824544906616,21788160000
2000-03-30,1.1114501953125,1.1114501953125,1.1114501953125,1.1114501953125,16432640000
2000-03-31,1.1257613897323608,1.1257613897323608,1.1257613897323608,1.1257613897323608,20659200000
2000-04-03,1.1162210702896118,1.1162210702896118,1.1162210702896118,1.1162210702896118,18083840000
2000-04-04,1.1103057861328125,1.1103057861328125,1.1103057861328125,1.1103057861328125,33208320000
2000-04-05,1.1568626165390015,1.1568626165390015,1.1568626165390015,1.1568626165390015,40258560000
2000-04-06,1.1734626293182373,1.1734626293182373,1.1734626293182373,1.1734626293182373,24975360000
2000-04-07,1.1807137727737427,1.1807137727737427,1.1807137727737427,1.1807137727737427,19161600000
2000-04-10,1.1543824672698975,1.1543824672698975,1.1543824672698975,1.1543824672698975,13194240000
2000-04-11,1.1257613897323608,1.1257613897323608,1.1257613897323608,1.1257613897323608,21875200000
2000-04-12,1.1519017219543457,1.1519017219543457,1.1519017219543457,1.1519017219543457,45626880000
2000-04-13,1.1257613897323608,1.1257613897323608,1.1257613897323608,1.1257613897323608,40263680000
2000-04-14,1.1257613897323608,1.1257613897323608,1.1257613897323608,1.1257613897323608,0
2000-04-17,1.0017368793487549,1.0017368793487549,1.0017368793487549,1.0017368793487549,66396160000
2000-04-18,1.0328383445739746,1.0328383445739746,1.0328383445739746,1.0328383445739746,50900480000
2000-04-19,0.9708257913589478,0.9708257913589478,0.9708257913589478,0.9708257913589478,38799360000
2000-04-20,0.9731159210205078,0.9731159210205078,0.9731159210205078,0.9731159210205078,17896960000
2000-04-21,0.9731159210205078,0.9731159210205078,0.9731159210205078,0.9731159210205078,0
2000-04-24,0.9540345072746277,0.9540345072746277,0.9540345072746277,0.9540345072746277,20638720000
2000-04-25,1.0398979187011719,1.0398979187011719,1.0398979187011719,1.0398979187011719,38284800000
2000-04-26,1.0244425535202026,1.0244425535202026,1.0244425535202026,1.0244425535202026,22627840000
2000-04-27,1.025587558746338,1.025587558746338,1.025587558746338,1.025587558746338,43991040000
2000-04-28,1.0257782936096191,1.0257782936096191,1.0257782936096191,1.0257782936096191,25940480000
2000-05-01,1.0257782936096191,1.0257782936096191,1.0257782936096191,1.0257782936096191,0
2000-05-02,1.0505831241607666,1.0505831241607666,1.0505831241607666,1.0505831241607666,19975680000
2000-05-03,1.047148585319519,1.047148585319519,1.047148585319519,1.047148585319519,20416000000
2000-05-04,1.044668197631836,1.044668197631836,1.044668197631836,1.044668197631836,21488640000
2000-05-05,1.047148585319519,1.047148585319519,1.047148585319519,1.047148585319519,17635840000
2000-05-08,1.0482935905456543,1.0482935905456543,1.0482935905456543,1.0482935905456543,17551360000
2000-05-09,1.0492475032806396,1.0492475032806396,1.0492475032806396,1.0492475032806396,26621440000
2000-05-10,1.0303575992584229,1.0303575992584229,1.0303575992584229,1.0303575992584229,26841600000
2000-05-11,1.0135669708251953,1.0135669708251953,1.0135669708251953,1.0135669708251953,36037120000
2000-05-12,1.0124222040176392,1.0124222040176392,1.0124222040176392,1.0124222040176392,26560000000
2000-05-15,1.0303575992584229,1.0303575992584229,1.0303575992584229,1.0303575992584229,13186560000
2000-05-16,1.063748836517334,1.063748836517334,1.063748836517334,1.063748836517334,27993600000
2000-05-17,1.0519189834594727,1.0519189834594727,1.0519189834594727,1.0519189834594727,12966400000
2000-05-18,1.0566891431808472,1.0566891431808472,1.0566891431808472,1.0566891431808472,23644160000
2000-05-19,1.0328383445739746,1.0328383445739746,1.0328383445739746,1.0328383445739746,23654400000
2000-05-22,1.0028812885284424,1.0028812885284424,1.0028812885284424,1.0028812885284424,20034560000
2000-05-23,1.0160471200942993,1.0160471200942993,1.0160471200942993,1.0160471200942993,24501760000
2000-05-24,0.9994470477104187,0.9994470477104187,0.9994470477104187,0.9994470477104187,38970880000
2000-05-25,1.0137574672698975,1.0137574672698975,1.0137574672698975,1.0137574672698975,38474240000
2000-05-26,1.0019276142120361,1.0019276142120361,1.0019276142120361,1.0019276142120361,26065920000
2000-05-29,1.0112769603729248,1.0112769603729248,1.0112769603729248,1.0112769603729248,11112960000
2000-05-30,1.0143300294876099,1.0143300294876099,1.0143300294876099,1.0143300294876099,23626240000
2000-05-31,0.9994470477104187,0.9994470477104187,0.9994470477104187,0.9994470477104187,26045440000
2000-06-01,1.0494385957717896,1.0494385957717896,1.0494385957717896,1.0494385957717896,27148800000
2000-06-02,1.1091614961624146,1.1091614961624146,1.1091614961624146,1.1091614961624146,51576320000
2000-06-05,1.1047724485397339,1.1047724485397339,1.1047724485397339,1.1047724485397339,22650880000
2000-06-06,1.1047724485397339,1.1047724485397339,1.1047724485397339,1.1047724485397339,0
2000-06-07,1.1913988590240479,1.1913988590240479,1.1913988590240479,1.1913988590240479,23697920000
2000-06-08,1.1975045204162598,1.1975045204162598,1.1975045204162598,1.1975045204162598,28997120000
2000-06-09,1.1973141431808472,1.1973141431808472,1.1973141431808472,1.1973141431808472,10813440000
2000-06-12,1.1902538537979126,1.1902538537979126,1.1902538537979126,1.1902538537979126,6832640000
2000-06-13,1.189109444618225,1.189109444618225,1.189109444618225,1.189109444618225,21562880000
2000-06-14,1.1759436130523682,1.1759436130523682,1.1759436130523682,1.1759436130523682,27604480000
2000-06-15,1.1768981218338013,1.1768981218338013,1.1768981218338013,1.1768981218338013,21391360000
2000-06-16,1.1997942924499512,1.1997942924499512,1.1997942924499512,1.1997942924499512,36892160000
2000-06-19,1.2068544626235962,1.2068544626235962,1.2068544626235962,1.2068544626235962,68078080000
2000-06-20,1.2141048908233643,1.2141048908233643,1.2141048908233643,1.2141048908233643,17233920000
2000-06-21,1.2284154891967773,1.2284154891967773,1.2284154891967773,1.2284154891967773,38213120000
2000-06-22,1.2284154891967773,1.2284154891967773,1.2284154891967773,1.2284154891967773,0
2000-06-23,1.2285583019256592,1.2285583019256592,1.2285583019256592,1.2285583019256592,28073600
2000-06-26,1.2521709203720093,1.2521709203720093,1.2521709203720093,1.2521709203720093,23228800
2000-06-27,1.264096736907959,1.264096736907959,1.264096736907959,1.264096736907959,28342400
2000-06-28,1.309413194656372,1.309413194656372,1.309413194656372,1.309413194656372,25206400
2000-06-29,1.2688666582107544,1.2688666582107544,1.2688666582107544,1.2688666582107544,15392000
2000-06-30,1.2998721599578857,1.2998721599578857,1.2998721599578857,1.2998721599578857,15942400
2000-07-03,1.3356488943099976,1.3356488943099976,1.3356488943099976,1.3356488943099976,22694400
2000-07-04,1.3642699718475342,1.3642699718475342,1.3642699718475342,1.3642699718475342,21155200
2000-07-05,1.3308789730072021,1.3308789730072021,1.3308789730072021,1.3308789730072021,40316800
2000-07-06,1.3308789730072021,1.3308789730072021,1.3308789730072021,1.3308789730072021,29712000
2000-07-07,1.279599666595459,1.279599666595459,1.279599666595459,1.279599666595459,48684800
2000-07-10,1.2843695878982544,1.2843695878982544,1.2843695878982544,1.2843695878982544,26758400
2000-07-11,1.2223573923110962,1.2223573923110962,1.2223573923110962,1.2223573923110962,55961600
2000-07-12,1.2044695615768433,1.2044695615768433,1.2044695615768433,1.2044695615768433,48240000
2000-07-13,1.1553364992141724,1.1553364992141724,1.1553364992141724,1.1553364992141724,28204800
2000-07-14,1.180618166923523,1.180618166923523,1.180618166923523,1.180618166923523,27990400
2000-07-17,1.180618166923523,1.180618166923523,1.180618166923523,1.180618166923523,78153600
2000-07-18,1.1686928272247314,1.1686928272247314,1.1686928272247314,1.1686928272247314,37033600
2000-07-19,1.185388207435608,1.185388207435608,1.185388207435608,1.185388207435608,30892800
2000-07-20,1.2497857809066772,1.2497857809066772,1.2497857809066772,1.2497857809066772,37116800
2000-07-21,1.2283200025558472,1.2283200025558472,1.2283200025558472,1.2283200025558472,53036800
2000-07-24,1.2163947820663452,1.2163947820663452,1.2163947820663452,1.2163947820663452,26806400
2000-07-25,1.151997447013855,1.151997447013855,1.151997447013855,1.151997447013855,59932800
2000-07-26,1.1627304553985596,1.1627304553985596,1.1627304553985596,1.1627304553985596,39897600
2000-07-27,1.1446037292480469,1.1446037292480469,1.1446037292480469,1.1446037292480469,47590400
2000-07-28,1.1019105911254883,1.1019105911254883,1.1019105911254883,1.1019105911254883,36342400
2000-07-31,1.1166980266571045,1.1166980266571045,1.1166980266571045,1.1166980266571045,22048000
2000-08-01,1.0852150917053223,1.0852150917053223,1.0852150917053223,1.0852150917053223,77788800
2000-08-02,1.1093041896820068,1.1093041896820068,1.1093041896820068,1.1093041896820068,66147200
2000-08-03,1.1124045848846436,1.1124045848846436,1.1124045848846436,1.1124045848846436,48515200
2000-08-04,1.1090655326843262,1.1090655326843262,1.1090655326843262,1.1090655326843262,164937600
2000-08-07,1.1343475580215454,1.1343475580215454,1.1343475580215454,1.1343475580215454,69481600
2000-08-08,1.0959476232528687,1.0959476232528687,1.0959476232528687,1.0959476232528687,203132800
2000-08-09,1.074481725692749,1.074481725692749,1.074481725692749,1.074481725692749,136963200
2000-08-10,1.180618166923523,1.180618166923523,1.180618166923523,1.180618166923523,218003200
2000-08-11,1.1901582479476929,1.1901582479476929,1.1901582479476929,1.1901582479476929,93910400
2000-08-14,1.1877734661102295,1.1877734661102295,1.1877734661102295,1.1877734661102295,45708800
2000-08-15,1.202083945274353,1.202083945274353,1.202083945274353,1.202083945274353,48217600
2000-08-16,1.2163947820663452,1.2163947820663452,1.2163947820663452,1.2163947820663452,66998400
2000-08-17,1.264096736907959,1.264096736907959,1.264096736907959,1.264096736907959,55654400
2000-08-18,1.2400070428848267,1.2400070428848267,1.2400070428848267,1.2400070428848267,43158400
2000-08-21,1.2152023315429688,1.2152023315429688,1.2152023315429688,1.2152023315429688,46761600
2000-08-22,1.2283200025558472,1.2283200025558472,1.2283200025558472,1.2283200025558472,42275200
2000-08-23,1.2567025423049927,1.2567025423049927,1.2567025423049927,1.2567025423049927,54163200
2000-08-24,1.2521709203720093,1.2521709203720093,1.2521709203720093,1.2521709203720093,29488000
2000-08-25,1.27602219581604,1.27602219581604,1.27602219581604,1.27602219581604,37667200
2000-08-28,1.2617106437683105,1.2617106437683105,1.2617106437683105,1.2617106437683105,29004800
2000-08-29,1.2974872589111328,1.2974872589111328,1.2974872589111328,1.2974872589111328,53814400
2000-08-30,1.3475745916366577,1.3475745916366577,1.3475745916366577,1.3475745916366577,91404800
2000-08-31,1.3141828775405884,1.3141828775405884,1.3141828775405884,1.3141828775405884,49180800
2000-09-01,1.3237237930297852,1.3237237930297852,1.3237237930297852,1.3237237930297852,34025600
2000-09-04,1.315137267112732,1.315137267112732,1.315137267112732,1.315137267112732,17913600
2000-09-05,1.3072664737701416,1.3072664737701416,1.3072664737701416,1.3072664737701416,28764800
2000-09-06,1.3571149110794067,1.3571149110794067,1.3571149110794067,1.3571149110794067,38336000
2000-09-07,1.3571149110794067,1.3571149110794067,1.3571149110794067,1.3571149110794067,0
2000-09-08,1.3475745916366577,1.3475745916366577,1.3475745916366577,1.3475745916366577,21145600
2000-09-11,1.3738105297088623,1.3738105297088623,1.3738105297088623,1.3738105297088623,39068800
2000-09-12,1.35019850730896,1.35019850730896,1.35019850730896,1.35019850730896,34668800
2000-09-13,1.3356488943099976,1.3356488943099976,1.3356488943099976,1.3356488943099976,45532800
2000-09-14,1.2855619192123413,1.2855619192123413,1.2855619192123413,1.2855619192123413,39596800
2000-09-15,1.3017804622650146,1.3017804622650146,1.3017804622650146,1.3017804622650146,27494400
2000-09-18,1.2638577222824097,1.2638577222824097,1.2638577222824097,1.2638577222824097,31660800
2000-09-19,1.2557486295700073,1.2557486295700073,1.2557486295700073,1.2557486295700073,43027200
2000-09-20,1.27602219581604,1.27602219581604,1.27602219581604,1.27602219581604,39939200
2000-09-21,1.2426304817199707,1.2426304817199707,1.2426304817199707,1.2426304817199707,28496000
2000-09-22,1.2283200025558472,1.2283200025558472,1.2283200025558472,1.2283200025558472,39763200
2000-09-25,1.2402455806732178,1.2402455806732178,1.2402455806732178,1.2402455806732178,34928000
2000-09-26,1.2712513208389282,1.2712513208389282,1.2712513208389282,1.2712513208389282,34464000
2000-09-27,1.2688666582107544,1.2688666582107544,1.2688666582107544,1.2688666582107544,62380800
2000-09-28,1.2617106437683105,1.2617106437683105,1.2617106437683105,1.2617106437683105,22048000
2000-09-29,1.2497857809066772,1.2497857809066772,1.2497857809066772,1.2497857809066772,28652800
2000-10-02,1.2450151443481445,1.2450151443481445,1.2450151443481445,1.2450151443481445,24534400
2000-10-03,1.2500243186950684,1.2500243186950684,1.2500243186950684,1.2500243186950684,25948800
2000-10-04,1.264096736907959,1.264096736907959,1.264096736907959,1.264096736907959,21932800
2000-10-05,1.264096736907959,1.264096736907959,1.264096736907959,1.264096736907959,0
2000-10-06,1.2354756593704224,1.2354756593704224,1.2354756593704224,1.2354756593704224,37315200
2000-10-09,1.2378605604171753,1.2378605604171753,1.2378605604171753,1.2378605604171753,26342400
2000-10-10,1.2605187892913818,1.2605187892913818,1.2605187892913818,1.2605187892913818,40163200
2000-10-11,1.264096736907959,1.264096736907959,1.264096736907959,1.264096736907959,30969600
2000-10-12,1.264096736907959,1.264096736907959,1.264096736907959,1.264096736907959,0
2000-10-13,1.2793610095977783,1.2793610095977783,1.2793610095977783,1.2793610095977783,33702400
2000-10-16,1.2330905199050903,1.2330905199050903,1.2330905199050903,1.2330905199050903,61683200
2000-10-17,1.180618166923523,1.180618166923523,1.180618166923523,1.180618166923523,30995200
2000-10-18,1.1925441026687622,1.1925441026687622,1.1925441026687622,1.1925441026687622,97750400
2000-10-19,1.2118631601333618,1.2118631601333618,1.2118631601333618,1.2118631601333618,55462400
2000-10-20,1.1925441026687622,1.1925441026687622,1.1925441026687622,1.1925441026687622,26928000
2000-10-23,1.1436492204666138,1.1436492204666138,1.1436492204666138,1.1436492204666138,39004800
2000-10-24,1.1436492204666138,1.1436492204666138,1.1436492204666138,1.1436492204666138,0
2000-10-25,1.0923701524734497,1.0923701524734497,1.0923701524734497,1.0923701524734497,54582400
2000-10-26,1.1663076877593994,1.1663076877593994,1.1663076877593994,1.1663076877593994,48233600
2000-10-27,1.1775178909301758,1.1775178909301758,1.1775178909301758,1.1775178909301758,45820800
2000-10-30,1.2094777822494507,1.2094777822494507,1.2094777822494507,1.2094777822494507,25900800
2000-10-31,1.2078081369400024,1.2078081369400024,1.2078081369400024,1.2078081369400024,44307200
2000-11-01,1.2206875085830688,1.2206875085830688,1.2206875085830688,1.2206875085830688,31068800
2000-11-02,1.2206875085830688,1.2206875085830688,1.2206875085830688,1.2206875085830688,0
2000-11-03,1.1949290037155151,1.1949290037155151,1.1949290037155151,1.1949290037155151,31468800
2000-11-06,1.22092604637146,1.22092604637146,1.22092604637146,1.22092604637146,26361600
2000-11-07,1.2450151443481445,1.2450151443481445,1.2450151443481445,1.2450151443481445,33436800
2000-11-08,1.2283200025558472,1.2283200025558472,1.2283200025558472,1.2283200025558472,34857600
2000-11-09,1.1925441026687622,1.1925441026687622,1.1925441026687622,1.1925441026687622,52691200
2000-11-10,1.1961216926574707,1.1961216926574707,1.1961216926574707,1.1961216926574707,33510400
2000-11-13,1.2116243839263916,1.2116243839263916,1.2116243839263916,1.2116243839263916,29878400
2000-11-14,1.2116243839263916,1.2116243839263916,1.2116243839263916,1.2116243839263916,0
2000-11-15,1.2116243839263916,1.2116243839263916,1.2116243839263916,1.2116243839263916,0
2000-11-16,1.2402455806732178,1.2402455806732178,1.2140096528602184,1.2237885086069407,23590400
2000-11-17,1.2402455806732178,1.2545560702105132,1.2283201423975136,1.2521710189489217,24732800
2000-11-20,1.2309436798095703,1.2378604554322348,1.2147250774451903,1.2163946314252998,18204800
2000-11-21,1.2462080717086792,1.2545558405801707,1.2307049683943585,1.2330901102032539,29494400
2000-11-22,1.2426304817199707,1.2617112534416253,1.2426304817199707,1.2509783420941603,46486400
2000-11-23,1.2163947820663452,1.2426307115604989,1.2020842916120575,1.2402456601460774,41798400
2000-11-24,1.2047075033187866,1.2283199066048642,1.1925435986454993,1.2283199066048642,25968000
2000-11-27,1.1686928272247314,1.2161561065673705,1.159152441221188,1.2132939361759891,40777600
2000-11-28,1.1543824672698975,1.1758482016834721,1.151997325012473,1.159152569816998,41145600
2000-11-29,1.1539056301116943,1.1758483966144029,1.1519975159894298,1.1591527619801438,37433600
2000-11-30,1.1305315494537354,1.1567674764434404,1.1257613560963697,1.1496122318993274,36176000
2000-12-01,1.1257613897323608,1.1472271240060627,1.1209911962324692,1.1446036040158023,21267200
2000-12-04,1.1233761310577393,1.13267804836117,1.1114506940359634,1.121229548754465,13091200
2000-12-05,1.142933964729309,1.1615377103744957,1.1376868337384027,1.1567675168505023,23529600
2000-12-06,1.063748836517334,1.1448418363166377,1.063748836517334,1.1395946154520196,69888000
2000-12-07,1.0768665075302124,1.0875993231597991,1.0494379785163692,1.0735273102630676,77657600
2000-12-08,1.0852150917053223,1.109065972841703,1.0756747028572136,1.0899852861293766,59593600
2000-12-11,1.0709038972854614,1.1090652456898595,1.0637485648487843,1.1090652456898595,47737600
2000-12-12,1.0709038972854614,1.0709038972854614,1.0709038972854614,1.0709038972854614,0
2000-12-13,1.1138359308242798,1.1281464200747675,1.0737664517422678,1.0828298101256417,55424000
2000-12-14,1.1329165697097778,1.1448420072856702,1.109065694557993,1.1186060810122542,56918400
2000-12-15,1.1279077529907227,1.1376866068217297,1.1102580677674179,1.1283847813463639,29577600
2000-12-18,1.1138359308242798,1.142218440597425,1.1042955440013735,1.1400718581114646,68486400
2000-12-19,1.1019105911254883,1.1209912754902485,1.1019105911254883,1.1150285559397684,36204800
2000-12-20,1.0830683708190918,1.1064422204376763,1.0794907027107468,1.1064422204376763,36201600
2000-12-21,1.0661338567733765,1.0971399681101555,1.0616021334580437,1.0971399681101555,43344000
2000-12-22,1.0732890367507935,1.0923697125407064,1.061363603009118,1.066133794702556,27811200
2000-12-25,1.0732890367507935,1.0732890367507935,1.0732890367507935,1.0732890367507935,0
2000-12-26,1.0661338567733765,1.0864070589210046,1.0661338567733765,1.0732890992381956,10713600
2000-12-27,1.0804449319839478,1.0876001783579021,1.063987856225463,1.0720971597116498,18809600
2000-12-28,1.0918935537338257,1.0971407778732887,1.0756749436517685,1.0756749436517685,16169600
2000-12-29,1.0918935537338257,1.0918935537338257,1.0918935537338257,1.0918935537338257,0
2001-01-01,1.0918935537338257,1.0918935537338257,1.0918935537338257,1.0918935537338257,0
2001-01-02,1.1281458139419556,1.1393557487883899,1.0923695190538354,1.0923695190538354,32521600
2001-01-03,1.185388207435608,1.185388207435608,1.1114504589491159,1.1233758934485005,60508800
2001-01-04,1.1901582479476929,1.1961209644384452,1.18228741850766,1.186103553422388,46118400
2001-01-05,1.1925441026687622,1.2187800365339172,1.1758484670346208,1.1925441026687622,41360000
2001-01-08,1.1779944896697998,1.199698778373972,1.1710777153285956,1.192543535358591,35968000
2001-01-09,1.2027994394302368,1.2092391855591045,1.1830031727025487,1.1925435575565424,43475200
2001-01-10,1.1973141431808472,1.2092395826727205,1.1830035612002696,1.1996991946856688,39264000
2001-01-11,1.2116243839263916,1.2185411592392064,1.1925437028771304,1.194928753889339,34508800
2001-01-12,1.2187795639038086,1.2354751930635577,1.2140094621300452,1.2175870384603678,38777600
2001-01-15,1.223549723625183,1.2330901088828345,1.2163944801738729,1.2283199162540088,9497600
2001-01-16,1.2505013942718506,1.2593261926221822,1.2235498798148254,1.2235498798148254,48595200
2001-01-17,1.2736366987228394,1.3070278674894693,1.262188199220372,1.2629037873041906,75100800
2001-01-18,1.293910026550293,1.2974876943536582,1.264096431468489,1.2724442016978454,39398400
2001-01-19,1.318237543106079,1.3234847634110916,1.2545556754409064,1.2998723630223805,60195200
2001-01-22,1.3022572994232178,1.3165678741873303,1.297487198819017,1.3117976825992927,31462400
2001-01-23,1.3308789730072021,1.3404193605921801,1.3070280950286361,1.3094132374168201,44608000
2001-01-24,1.3141828775405884,1.3428039392350157,1.311797826975989,1.331117064091093,39036800
2001-01-25,1.3141828775405884,1.3141828775405884,1.3141828775405884,1.3141828775405884,0
2001-01-26,1.296295166015625,1.31179827290717,1.280792150107958,1.31179827290717,26076800
2001-01-29,1.2974872589111328,1.3237231773846803,1.2784064916752718,1.3237231773846803,26550400
2001-01-30,1.2986799478530884,1.3094128580304896,1.2877085689979015,1.2974874224964554,24995200
2001-01-31,1.3001110553741455,1.3210998492216353,1.292717342927313,1.2986800612148157,34620800
2001-02-01,1.2831768989562988,1.307027771022341,1.2736366047201957,1.2998725275992995,43728000
2001-02-02,1.2831768989562988,1.2962948603958506,1.2712514629232776,1.2712514629232776,17532800
2001-02-05,1.2784067392349243,1.287947124700322,1.2712514956278054,1.2831769319676232,21875200
2001-02-06,1.2929562330245972,1.3117984507902638,1.2784071811038646,1.2951028159470641,25504000
2001-02-07,1.2905704975128174,1.2998723215869423,1.2640960191579438,1.2915245540803795,29075200
2001-02-08,1.3287326097488403,1.3308791927607082,1.2998730644656458,1.3094134536259239,28233600
2001-02-09,1.3358874320983887,1.34161168197438,1.3189533331487062,1.3287321879912983,23536000
2001-02-12,1.3289706707000732,1.3523445152872782,1.3237234495330352,1.3356488860153148,18220800
2001-02-13,1.3594998121261597,1.3594998121261597,1.3237235012807345,1.329686219754972,26681600
2001-02-14,1.388359785079956,1.3905063680462737,1.3451897479563035,1.3499598514513274,42454400
2001-02-15,1.3812042474746704,1.402193044163768,1.3594999536090389,1.3594999536090389,37494400
2001-02-16,1.3454281091690063,1.3857360627762,1.3242008409680617,1.3785808171218423,48470400
2001-02-19,1.3213382959365845,1.3499592684825645,1.3194301825754642,1.3451891670474696,27600000
2001-02-20,1.3404196500778198,1.3428047019972158,1.323962482488731,1.3284942085130418,21920000
